Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
2,33,1,9457,1,1,125.0,1,1,17,3,9,132.8,1,0,0,1,0,0,35,0,0,6,0,0,9.70286314,0,0,6,8,11,10.82029388,0,12.8,3.0,3.51,1
1,35,1,7603,1,1,137.5,1,33,36,9,10,95.5,1,0,0,1,0,1,21,0,0,6,8,0,11.0350737,0,5,5,9,3,13.64625273,0,7.6,3.1,1.27,1
1,12,1,9393,1,1,144.7,1,18,34,10,12,124.3,1,0,0,1,0,0,37,0,0,6,8,2,13.83181607,0,0,0,9,0,9.19118101,0,10.5,0.8,-2.88,1
1,31,1,9405,1,1,130.0,1,38,1,6,8,101.4,1,0,0,1,0,0,67,0,0,6,8,0,9.93912329,0,0,6,11,5,12.47848172,0,7.6,2.9,-1.89,1
1,1,1,42,1,1,129.5,1,39,35,7,6,141.3,1,0,0,1,0,0,45,0,0,6,6,5,10.56791555,0,1,13,7,4,12.05858828,0,12.2,0.8,-0.36,1
1,41,1,8923,1,5,133.2,2,38,2,1,8,121.9,1,0,0,1,1,0,26,0,0,6,7,0,7.934e-05,0,0,8,10,0,12.50907296,0,7.6,2.4,-0.75,1
1,41,1,9100,0,1,126.6,1,40,37,4,6,106.7,1,0,0,1,0,1,20,0,0,5,4,0,9.69861647,0,0,8,18,0,15.1153706,0,13.1,0.7,3.51,1
1,32,1,7593,1,1,128.8,1,40,33,9,9,144.8,1,0,0,1,0,0,18,0,4,6,6,0,9.48776808,0,0,6,17,3,13.97048527,0,12.1,0.4,-4.06,1
2,1,1,33,1,1,174.3,1,39,1,8,6,115.6,0,0,0,1,0,0,56,0,0,6,9,6,10.21366666,0,1,6,10,5,14.50193583,0,12.9,1.8,-1.22,1
1,42,1,9398,1,1,119.5,1,41,34,0,6,115.8,1,0,0,0,0,0,18,0,0,7,8,5,9.58314635,0,0,8,9,4,14.89279209,0,11.7,-0.8,1.6,1
1,45,1,7627,1,1,137.3,1,40,1,3,7,110.9,1,0,0,1,0,0,68,0,0,0,0,4,10.00666079,0,0,6,12,8,15.79432017,3,7.6,0.9,-0.12,1
1,1,1,9477,1,1,134.4,1,21,17,3,2,116.3,1,0,0,1,0,0,20,0,0,0,5,7,9.12618144,0,0,6,13,3,2.58e-06,2,10.7,2.6,-1.15,1
1,1,1,9377,1,22,123.0,1,38,20,8,7,109.5,1,0,0,1,0,0,21,0,4,9,12,8,11.29837306,0,0,6,7,3,11.43997573,0,12.1,-0.8,2.13,1
1,31,1,9346,1,1,138.9,1,40,37,2,6,119.8,1,0,0,1,0,0,22,0,2,10,0,7,9.80090425,0,0,0,9,0,10.63542274,0,12.2,2.9,-4.06,1
2,7,1,9433,1,6,137.2,1,38,36,9,130,120.7,1,0,0,1,0,0,18,0,0,6,7,8,11.74887454,0,0,6,8,0,12.77790947,0,10.6,1.8,-2.69,1
1,1,2,9991,1,1,144.9,1,3,1,10,11,102.6,1,0,0,1,0,0,25,0,0,8,10,8,8.51805186,0,0,6,5,6,11.7958048,0,10.8,-0.0,-1.06,1
1,4,3,9025,1,1,180.4,1,38,19,9,0,131.1,1,0,0,1,0,0,18,0,0,6,7,0,9.09097015,0,0,6,31,2,11.86317249,0,9.3,1.4,-1.33,1
1,38,1,9403,1,1,153.8,1,19,34,0,10,131.3,1,0,0,1,0,1,28,0,0,7,7,3,6e-08,0,0,6,10,4,11.53689124,6,8.6,3.7,1.9,1
1,1,3,9418,1,1,143.0,1,38,36,8,10,110.5,1,0,0,1,0,0,29,0,0,0,13,2,9.67453463,0,0,6,14,0,11.03321005,0,10.3,1.4,-4.06,1
1,13,1,9009,1,1,133.6,1,1,34,9,9,106.0,1,0,0,1,0,0,19,0,0,6,8,4,11.48516294,0,0,8,9,4,10.86422284,0,12.3,3.1,1.03,1
1,3,1,9991,1,4,136.6,1,40,20,9,12,112.2,1,0,0,1,0,0,37,0,0,6,7,0,10.08600482,0,0,7,8,0,12.73152041,0,10.7,1.0,2.28,1
1,1,1,9523,0,1,118.3,1,39,36,4,11,110.6,1,0,0,1,1,0,37,0,13,2,9,6,8.59800738,0,0,6,7,3,12.12013901,0,16.2,-0.8,0.06,1
1,20,1,9503,1,1,144.2,1,40,33,3,12,95.2,1,0,0,1,1,0,19,0,0,6,12,7,11.35124319,0,0,6,14,6,15.51368144,0,9.9,1.0,0.92,1
2,48,1,8443,0,1,145.1,1,3,2,4,10,132.0,0,0,0,1,1,0,23,0,4,11,0,5,11.34730889,0,0,6,9,3,14.30881801,0,8.6,0.6,-2.71,1
1,1,1,9449,1,25,138.6,1,40,15,2,9,103.2,0,0,0,1,0,0,18,0,0,6,10,7,10.05527075,0,0,6,8,4,12.55519635,0,8.3,3.7,2.06,1
2,44,1,8824,0,4,136.2,1,39,34,8,10,102.6,1,0,0,1,0,0,19,0,0,6,8,7,11.85214274,0,0,8,7,4,12.78088152,3,13.0,3.7,1.98,1
1,16,1,8967,1,4,145.0,1,37,36,0,12,120.3,1,0,0,1,1,0,19,0,0,7,11,0,10.5260498,0,0,8,11,7,9.59028168,0,8.4,3.7,-1.41,1
1,1,1,9991,1,1,131.7,1,37,34,9,11,108.5,1,0,0,1,1,0,19,0,0,5,0,6,11.02505574,0,0,6,7,0,8.37823487,0,7.6,-0.1,-2.58,0
1,1,1,9145,1,1,137.5,1,1,2,8,3,115.5,0,0,0,1,0,0,41,0,0,6,8,16,8.40073879,0,0,6,0,0,15.51597802,0,8.6,0.8,2.4,0
1,19,6,8947,1,1,128.4,1,40,34,8,12,99.7,1,0,0,1,0,0,22,0,0,7,8,6,9.96819438,0,0,6,5,0,9.1159529,0,12.7,2.9,-2.19,1
1,17,1,9337,1,1,128.4,1,38,16,4,11,95.5,1,0,0,1,0,0,18,0,0,5,7,7,8.92698731,0,0,5,7,8,10.28279765,0,11.6,-0.8,-2.97,1
1,37,1,9428,1,1,135.0,1,38,17,2,12,112.0,0,0,0,1,0,0,18,0,0,5,6,0,9.23903416,0,0,5,7,5,12.11909994,0,7.6,3.7,3.51,1
1,1,1,9474,1,1,142.9,1,38,34,3,4,133.6,1,0,1,1,0,0,27,0,0,6,4,0,8.86312494,0,4,5,13,7,13.34740907,0,10.5,1.5,2.0,1
1,34,1,9394,1,1,122.4,1,38,35,0,8,134.9,1,0,0,1,0,0,19,0,0,5,7,2,4.9e-07,0,0,6,7,3,15.6452414,1,7.6,-0.1,2.01,1
1,1,1,9294,1,38,140.1,1,27,18,6,10,111.9,1,0,0,1,0,0,38,0,0,6,7,0,8.84719313,0,0,6,0,4,15.50503778,0,7.6,-0.8,-0.61,1
1,16,1,8938,1,1,167.8,1,2,36,8,9,138.5,1,0,0,1,0,0,18,0,0,6,10,5,9.89633991,0,0,5,7,5,8.41331249,0,12.6,0.4,0.09,1
1,40,1,9613,1,1,134.0,1,39,36,3,5,112.5,0,0,0,1,0,0,19,0,0,6,8,1,8.03413447,0,0,0,8,3,14.20867751,1,13.9,1.2,0.98,1
1,6,1,9378,1,1,143.2,1,1,35,3,3,129.4,1,0,0,1,0,0,18,0,0,6,9,5,2.7e-07,0,2,6,10,2,13.41720973,0,7.6,2.7,-4.06,1
1,37,1,8893,1,1,137.5,1,6,34,8,3,132.1,0,0,0,1,0,0,19,0,0,6,7,7,11.22841255,0,0,6,5,1,10.29934426,0,12.5,0.9,1.3,1
1,1,1,9223,1,34,184.0,1,37,37,4,11,99.5,0,0,0,1,1,0,19,0,0,6,7,5,14.54475685,0,0,5,7,0,15.05185585,0,13.1,3.1,2.4,1
1,2,1,9991,1,1,135.4,1,17,1,9,9,166.0,1,0,0,1,0,0,25,0,0,7,7,2,10.04855924,0,0,6,13,0,7.2e-07,0,12.9,-0.1,0.09,1
1,35,1,9604,1,1,114.4,1,36,36,8,2,122.3,0,0,0,1,1,0,29,0,0,6,7,0,11.15240944,0,0,8,11,5,13.13700591,0,12.8,0.8,-2.64,0
1,43,4,8906,1,1,155.5,1,40,36,8,5,95.9,1,0,0,1,0,0,30,0,0,6,7,7,2.9e-07,0,0,13,6,0,12.43341339,0,11.4,3.7,0.17,1
1,1,1,45,1,1,116.6,1,39,32,9,9,113.8,1,0,0,1,0,0,18,0,0,6,8,6,8.5e-07,0,0,6,6,3,15.73553332,3,7.6,-0.8,0.82,1
1,44,1,9178,1,3,146.4,1,38,1,3,5,138.8,0,0,0,1,0,0,23,0,0,6,12,6,10.17694722,0,0,0,5,6,11.28810887,0,8.8,0.8,-4.06,1
1,1,1,9263,1,1,110.5,1,38,36,6,11,108.4,1,0,0,0,0,0,51,0,0,0,8,0,5.713e-05,0,4,6,20,1,8.86041904,0,7.6,-0.8,3.51,1
1,36,1,9388,1,1,139.2,1,34,1,3,11,138.8,1,0,0,1,1,0,35,0,0,6,6,0,11.39361009,0,7,0,8,3,10.10585684,0,15.0,1.4,0.41,1
1,13,1,8976,1,1,141.4,1,37,19,3,9,118.3,0,0,0,1,0,0,19,0,0,8,0,8,9.52107777,0,0,6,11,4,13.17507061,1,11.9,3.1,0.89,1
1,30,1,9324,1,41,133.7,1,1,37,3,10,135.9,0,0,0,1,1,0,18,0,0,8,6,4,10.75312853,0,0,5,15,8,13.96114174,0,12.3,1.6,-4.06,1
1,36,1,9358,1,13,135.5,1,37,16,4,1,99.0,1,0,0,1,0,1,18,0,0,5,0,0,10.20174878,0,0,5,9,0,10.27666489,0,9.5,2.8,-4.06,1
1,1,1,8803,1,1,137.1,1,38,36,8,10,109.1,0,0,0,1,0,0,19,0,0,6,10,1,9.218184,0,0,6,7,0,11.2959833,0,12.3,1.8,0.66,1
1,40,1,9374,1,40,142.5,1,37,37,3,11,139.4,0,0,1,1,1,0,18,0,0,5,7,6,13.47486027,0,0,7,0,4,8.9367421,0,8.4,3.7,2.01,1
2,46,1,7755,1,1,145.5,1,38,37,3,12,128.7,0,0,0,1,1,1,18,0,0,10,6,6,7.69528982,0,0,5,7,1,10.02012994,0,7.6,-0.1,-0.07,1
1,16,1,9076,1,1,153.6,1,38,1,4,7,107.3,0,0,0,0,1,0,19,0,0,7,0,8,12.02365545,0,0,8,9,8,3.771e-05,0,10.4,3.7,3.51,0
1,1,1,9087,1,31,137.7,1,5,36,9,7,134.7,1,0,0,1,0,0,19,0,0,6,10,0,10.1688399,0,4,6,7,2,13.3687439,0,11.0,0.4,2.33,1
1,43,1,9362,0,1,125.0,1,4,18,0,115,113.8,1,0,0,1,1,0,28,0,0,8,0,9,11.80064912,0,0,0,0,0,12.80998263,1,12.0,0.6,-2.73,1
1,1,1,9338,1,1,135.8,1,40,36,8,10,129.4,1,0,0,1,0,0,24,0,0,6,7,8,3.905e-05,0,0,6,8,5,14.67579828,0,7.6,-0.8,-3.15,1
1,5,6,9757,1,1,138.6,1,38,18,3,6,110.5,0,0,0,1,0,0,22,0,0,6,4,8,8.53094556,0,0,6,8,3,15.20813525,0,10.6,2.9,1.53,1
1,44,1,9382,1,1,126.5,1,34,1,2,10,118.8,1,0,0,0,0,0,24,0,0,7,5,8,2.74e-06,0,0,9,6,4,11.05659233,0,7.6,-0.8,-1.19,1
1,18,1,9133,1,1,144.4,1,22,35,9,12,133.9,1,0,0,1,0,0,41,0,0,5,7,7,12.26019274,0,0,6,8,3,10.24105722,0,8.8,0.6,1.76,1
1,1,1,8874,1,1,135.3,1,37,33,9,11,127.8,1,0,0,1,0,0,19,0,0,6,7,7,11.60283907,0,0,6,5,6,8.60965341,0,7.6,0.9,-2.93,1
1,40,1,7873,1,1,137.1,1,2,1,9,8,113.1,1,0,0,1,0,1,61,0,0,6,8,0,9.62807541,0,0,5,8,4,13.76857215,0,14.1,1.4,3.51,1
1,32,2,8822,1,1,137.3,1,40,1,4,136,111.8,1,0,0,1,0,0,37,0,0,0,7,7,12.48889243,0,0,7,10,4,9.00621276,0,10.3,-0.8,-3.22,1
1,18,1,9397,1,1,131.3,1,21,18,9,7,128.0,1,0,0,1,0,0,28,0,0,6,9,4,8.98514995,0,0,8,10,3,12.50103824,0,7.6,-0.8,2.08,1
2,1,1,8923,1,1,143.9,1,2,1,10,3,112.2,1,0,0,1,0,0,23,0,0,7,9,2,5.501e-05,0,0,6,7,0,9.69371553,0,16.2,-0.8,-4.06,1
1,42,1,8968,1,1,135.6,1,36,36,8,10,110.6,1,0,0,1,0,0,69,0,0,6,7,4,13.02165553,0,1,8,12,6,13.34163928,0,7.6,3.7,0.21,1
1,17,1,9223,1,13,126.4,1,35,38,5,185,117.8,1,0,0,1,1,1,26,0,13,6,8,1,9.00323211,0,0,6,7,4,13.90614811,0,7.6,0.4,-4.06,1
2,43,1,9035,1,1,138.7,1,1,38,9,8,110.3,1,0,0,1,0,0,41,0,0,0,5,0,10.4486421,0,0,8,8,0,11.87518203,0,12.2,1.0,0.3,1
1,1,1,9372,1,1,138.5,1,40,36,0,10,136.3,0,0,0,1,0,0,20,0,0,6,10,0,8.60403626,0,0,0,8,0,11.5681677,0,11.6,0.9,0.92,0
1,15,1,7851,1,25,124.2,1,35,2,3,5,114.2,1,0,0,1,0,1,19,0,0,6,6,9,14.19452615,0,0,7,7,0,12.80449381,0,12.7,-0.8,3.51,1
1,4,1,9004,1,1,144.7,1,38,35,3,10,120.8,1,0,0,1,0,1,18,0,0,8,6,2,11.22530981,0,0,8,18,3,13.05349204,0,11.7,3.7,3.51,0
2,38,1,9991,0,7,130.1,1,19,1,9,10,102.1,1,0,0,1,0,0,19,0,0,6,10,6,8.95383615,0,0,6,9,4,9.94756325,0,12.6,3.7,3.51,1
1,35,1,8853,1,42,144.2,1,22,1,3,7,121.0,1,0,0,1,0,0,18,0,0,0,6,6,12.42401186,0,0,6,9,2,10.2824818,0,11.4,-0.3,-1.27,1
1,1,1,9991,1,1,134.0,1,39,37,0,7,107.2,0,0,0,1,0,0,37,0,0,8,12,1,13.56033746,0,5,6,7,0,11.02748476,0,15.7,-0.8,-4.06,1
1,43,1,9471,1,1,132.3,1,34,18,10,11,114.5,0,0,0,1,1,0,19,0,0,6,7,3,8.67772161,0,6,7,7,3,13.71780977,2,16.2,1.6,-1.24,1
1,11,1,8956,1,1,109.3,1,38,1,8,11,142.4,0,0,0,1,0,0,23,0,0,5,11,5,10.75861328,0,0,6,9,2,15.09127725,0,7.6,-0.8,-4.06,1
1,31,1,8937,1,1,139.0,1,4,16,8,8,118.1,0,0,0,1,0,0,50,0,0,6,7,8,12.05523863,0,0,6,8,3,15.04919037,0,7.6,1.4,-4.06,1
1,1,1,8925,1,33,122.5,1,40,1,9,11,109.7,1,0,0,1,0,0,18,0,0,6,9,7,6e-08,0,0,8,11,5,15.40929046,0,13.5,0.7,1.98,1
1,38,1,9353,1,1,140.9,1,35,1,0,9,122.7,0,0,0,1,0,0,43,0,0,13,4,7,10.56943722,0,9,5,10,2,14.39764507,0,7.6,3.7,2.17,1
1,1,2,9440,1,1,131.2,1,1,1,10,9,102.6,1,0,0,1,0,0,28,0,0,9,7,1,12.67867608,0,0,7,7,0,12.66873441,0,8.9,-0.8,1.09,1
3,34,1,8934,1,1,137.3,1,38,16,9,1,112.3,0,0,0,1,0,0,40,0,0,6,6,7,9.38283428,0,0,8,9,6,14.53345869,0,10.3,1.9,1.07,1
1,42,1,7771,1,1,135.5,1,40,1,5,11,127.0,0,0,0,1,0,0,27,0,0,5,7,5,12.54398358,0,0,6,8,0,13.8721659,0,11.2,0.6,-1.09,1
1,1,4,8003,1,1,138.7,1,35,35,9,9,114.1,1,0,0,1,1,1,19,0,0,5,0,5,9.49232079,0,0,6,0,0,11.27245985,3,7.6,-0.1,-4.06,1
1,1,1,7608,1,1,127.8,1,39,17,9,6,133.7,1,0,0,1,0,0,19,0,0,0,7,6,8.56069396,0,0,6,10,0,13.9450527,0,7.6,-0.8,3.51,0
1,37,1,34,1,37,145.5,1,1,1,8,5,138.5,1,0,0,1,0,0,51,0,0,5,10,0,9.76007339,0,0,5,11,3,11.87405959,0,13.2,1.1,1.99,1
1,1,2,9432,1,1,133.3,1,37,36,8,8,101.1,1,0,0,1,0,0,29,0,0,6,8,0,12.13605124,0,8,7,12,2,11.91250168,0,14.9,1.5,-4.06,1
1,1,1,7372,1,1,143.2,1,16,37,2,10,135.7,1,0,0,0,0,0,18,0,0,6,0,0,8.08656472,0,0,6,8,1,13.58083396,0,10.5,-0.8,-0.23,1
1,13,1,9382,1,9,143.0,1,3,38,3,11,101.8,1,0,0,1,0,1,28,0,0,6,6,0,8.6e-07,0,0,6,16,4,10.61486719,0,15.4,0.9,-0.12,1
1,1,4,7515,1,1,132.2,1,38,34,12,9,104.0,1,0,0,1,0,0,19,0,0,6,0,6,10.47852072,0,0,5,22,0,14.80113049,0,7.6,1.4,1.11,1
1,1,1,9450,1,40,134.2,1,35,33,4,8,122.0,1,0,0,1,0,0,30,0,0,6,7,7,12.41114456,0,0,6,12,3,12.2193324,0,10.5,1.6,2.21,0
1,35,1,9372,1,6,138.4,1,1,1,8,11,127.9,1,0,0,1,0,0,30,0,0,6,8,6,9.15733719,0,0,8,12,6,9.64900943,0,10.9,1.6,2.2,1
1,47,1,8804,1,1,180.9,1,40,1,9,7,115.9,1,0,0,1,1,0,20,0,9,6,7,8,11.35313129,0,0,8,5,0,11.31662046,0,12.6,0.1,-4.06,1
1,39,1,9392,1,1,135.7,1,41,37,8,11,131.7,1,0,0,1,0,0,19,0,0,7,17,2,13.60351637,0,0,8,9,3,11.08174313,0,12.7,1.6,1.02,1
1,36,1,9492,1,1,132.6,1,41,39,8,11,102.9,0,0,0,1,0,0,36,0,0,6,5,3,11.38657399,0,0,8,18,7,7.93101771,0,8.7,0.9,-0.35,1
1,1,3,9032,1,9,127.5,1,19,35,9,9,103.4,1,0,0,1,0,0,64,0,15,6,7,6,10.88017964,0,0,6,9,3,14.61683068,0,12.7,-0.8,3.51,1
1,5,1,7758,1,1,153.0,1,1,1,4,9,130.7,1,0,0,1,0,0,55,0,0,0,11,1,11.13488407,0,0,5,0,0,15.20044011,0,12.4,1.1,0.78,1
1,44,1,9380,1,22,137.2,1,1,2,9,11,112.6,0,0,1,1,0,0,19,0,0,7,10,0,13.47621613,0,1,8,18,0,12.83861406,0,8.8,-0.8,1.9,1
1,1,1,8941,1,1,138.7,1,19,35,13,9,121.0,0,0,0,1,0,0,40,0,0,6,10,2,12.38631497,0,0,5,6,0,12.47834082,0,7.6,-0.8,2.13,1
1,32,1,9572,1,1,166.5,1,18,1,3,11,126.8,1,0,0,1,0,0,21,0,0,6,11,2,10.77642451,0,0,5,10,7,12.54867067,0,7.6,1.1,-2.79,1
1,17,1,8959,1,1,143.9,1,39,34,5,7,139.8,1,0,1,1,0,0,27,0,0,6,4,0,9.39729832,0,0,8,10,3,13.58719167,0,7.6,1.3,2.25,1
2,18,5,9991,1,9,122.3,1,35,21,4,6,96.9,0,0,0,1,0,0,19,0,8,6,7,3,1.31e-05,0,0,6,10,0,14.80971653,0,7.6,3.7,2.04,0
1,45,1,8876,1,34,136.9,1,37,35,4,7,123.2,1,0,0,1,0,1,56,0,0,6,8,1,10.13533633,0,0,11,6,2,14.00167081,0,14.3,1.8,-0.5,1
2,1,1,9561,1,1,138.1,1,23,33,8,2,97.1,1,0,0,1,0,0,38,0,0,9,15,8,10.98447758,0,0,6,30,4,9.93651488,0,12.7,2.9,2.0,1
1,34,1,9019,1,11,120.2,1,34,1,2,3,115.7,1,0,0,1,1,0,56,0,0,5,7,5,9.50967365,2,0,6,10,3,14.18474472,0,10.7,-0.3,-1.05,1
1,38,1,7344,1,1,136.6,1,19,15,8,8,118.2,0,0,0,1,0,0,18,0,0,6,13,5,8.39587855,0,0,8,0,7,12.75900831,0,11.9,0.2,-4.06,1
1,7,1,9358,1,1,119.5,1,34,34,3,10,110.5,1,0,0,1,0,0,41,0,0,6,0,7,8.69041748,0,0,6,7,5,13.11208142,0,7.6,1.7,0.91,1
1,39,2,7620,1,1,127.7,1,38,38,5,11,123.8,1,0,0,1,0,0,19,0,0,0,7,0,8.3622921,0,7,8,8,2,13.89970194,0,8.3,2.7,0.88,1
2,1,1,38,1,1,131.8,1,18,1,2,5,133.2,0,0,0,1,0,0,44,0,0,6,0,3,11.53708709,0,6,5,6,2,13.32211005,0,14.8,-0.2,-2.81,1
1,45,1,9429,1,12,136.2,1,35,1,8,5,104.6,0,0,0,1,0,0,19,0,0,6,9,5,14.70589097,0,0,6,25,0,10.99482504,0,8.5,3.7,-3.25,1
1,1,2,9991,1,1,132.9,1,4,15,0,10,121.9,0,0,0,1,0,0,19,0,0,6,9,1,8.32849554,0,0,6,8,4,13.06549933,0,7.6,3.7,0.5,1
1,42,4,9420,1,1,181.5,1,40,35,4,8,97.2,1,0,0,1,0,1,19,0,0,6,9,1,1.16e-06,0,1,0,7,2,14.07255632,0,9.0,-0.1,-1.03,1
1,43,1,9991,1,6,122.9,1,39,34,8,5,110.8,0,0,0,1,1,0,25,0,0,6,8,3,2.5e-07,0,0,5,6,5,11.49385777,0,11.6,-0.8,-0.21,1
1,14,4,9396,1,1,127.4,1,38,33,5,10,124.2,0,0,0,1,0,0,18,0,0,6,7,8,8.79424239,0,14,6,10,0,12.38095717,6,10.2,0.8,-3.15,1
2,1,1,9236,1,1,149.6,1,38,35,9,9,112.4,1,0,0,1,0,0,20,0,0,7,6,4,10.19561115,0,0,5,6,0,13.98940464,0,10.9,3.7,1.04,1
1,42,1,9433,1,1,140.1,1,40,3,8,8,122.3,1,0,0,1,0,0,18,0,0,8,6,1,1.9e-07,0,0,6,10,3,9.05119988,0,11.8,1.6,-3.19,1
1,20,1,9394,1,19,137.6,1,40,34,10,5,107.9,0,0,0,1,0,0,28,0,0,6,7,0,11.41673609,0,0,10,10,3,11.50342271,0,10.3,0.1,-2.98,1
4,40,3,9454,1,1,142.2,1,40,16,8,11,132.5,0,0,0,1,0,0,61,0,0,6,6,0,13.49169655,0,8,6,8,4,12.40871609,2,15.5,1.7,-0.21,1
1,41,1,9481,1,1,126.5,1,39,18,10,10,153.2,1,0,0,1,1,0,31,0,0,5,6,4,12.42482189,0,0,6,13,3,13.41029091,2,7.6,1.5,0.06,1
3,3,1,7652,1,1,139.7,1,1,36,8,7,114.2,1,0,0,1,0,0,20,1,0,5,5,5,10.89150245,0,0,0,7,0,11.80023294,0,7.6,-0.8,-2.5,1
1,38,1,9315,1,1,137.8,1,21,36,9,11,103.2,1,0,0,1,0,0,18,0,0,6,7,6,9.03936262,0,0,5,21,4,3.67e-06,0,7.6,-0.3,2.19,1
1,1,1,9416,1,1,137.0,1,4,36,3,9,119.4,1,0,0,1,0,0,29,0,0,8,6,4,9.30178508,0,3,6,11,4,8.76914191,0,13.3,0.8,-1.13,1
1,1,1,9478,1,1,116.0,1,21,1,2,9,121.2,0,0,1,1,1,1,44,0,0,6,0,1,11.9479046,0,0,6,11,4,10.00555651,0,7.6,3.7,1.94,1
1,56,1,9401,1,1,138.9,1,40,36,4,10,123.4,1,0,0,1,1,0,18,0,0,10,7,2,8.23302171,0,0,6,10,5,10.16400869,0,12.0,0.0,1.72,0
1,30,1,9417,1,34,141.0,1,39,37,8,9,118.9,1,0,0,1,0,0,63,0,0,0,4,8,9.50101691,0,0,6,5,8,11.38807494,0,16.2,1.0,-4.06,1
1,40,1,9381,1,30,138.7,1,37,35,99,9,122.1,1,0,0,1,0,0,18,0,0,5,7,6,8.18708061,0,0,6,16,6,12.39993162,2,7.6,1.2,1.72,0
1,1,1,9347,1,1,143.5,1,41,33,8,4,124.8,1,0,0,1,0,0,18,0,0,0,0,5,9.45946686,0,0,6,23,3,14.58970556,0,11.8,0.0,-0.21,1
1,14,1,8968,1,1,143.6,1,41,36,8,11,115.1,1,0,0,1,0,0,19,0,0,6,8,3,10.25211618,0,0,8,8,4,12.82602881,0,7.6,0.6,2.25,0
2,12,1,9003,1,1,127.5,1,38,33,8,9,123.6,1,0,0,1,0,0,20,0,0,8,15,5,11.37404472,0,14,6,5,4,10.05435349,0,8.9,-0.8,-4.06,1
1,21,3,9047,1,22,139.0,1,40,1,10,9,112.2,1,0,0,1,0,0,19,0,0,6,7,0,9.32528546,0,0,0,5,3,15.26028866,0,12.2,-0.8,-0.32,1
1,6,1,142,0,1,133.0,1,20,1,10,9,134.1,0,0,0,1,0,0,28,0,0,5,0,8,9.31718318,0,0,5,8,6,11.48677679,2,11.5,0.7,2.29,1
1,1,1,9991,1,1,124.7,1,38,33,9,7,104.8,0,0,0,1,1,0,20,0,0,5,8,5,11.90046341,0,0,5,16,5,11.95452287,0,7.6,0.5,-3.19,1
2,46,1,9991,1,1,122.0,1,39,33,4,5,127.8,1,0,0,1,0,0,18,0,0,6,9,0,10.11879875,0,0,0,7,3,13.08033444,0,11.9,1.7,-1.01,1
1,43,1,8922,1,22,122.0,1,33,34,9,11,112.3,1,0,0,1,0,0,18,0,0,0,13,6,9.17858528,0,0,5,13,4,13.10245359,0,7.6,-0.3,1.69,1
2,20,1,9991,1,38,143.0,1,40,15,7,3,95.5,1,0,1,1,0,0,18,0,0,5,6,17,12.36750312,0,0,0,8,0,13.28555314,0,12.1,-0.8,-0.7,1
1,34,1,9991,1,1,124.8,1,40,39,3,9,120.1,1,0,0,1,0,0,27,0,0,5,11,7,8.17510192,0,4,7,8,4,8.00431167,0,10.3,1.7,1.55,1
1,45,1,9467,1,1,130.3,1,38,16,9,8,101.2,1,0,0,1,1,1,29,0,0,6,6,1,11.28449085,0,0,6,16,5,13.86567343,0,12.3,-0.4,0.69,1
1,40,1,9408,1,1,147.5,1,36,37,8,0,112.1,1,0,0,1,0,0,19,0,0,6,7,3,8.05330538,0,0,6,7,5,14.20122106,0,15.1,-0.8,-0.85,1
1,1,1,8841,1,10,139.2,1,36,35,8,10,131.9,1,0,0,1,0,0,18,0,0,0,5,6,10.96512714,0,0,5,10,0,4.66e-06,0,12.0,-0.8,0.27,1
1,1,1,9605,1,1,129.8,1,19,36,5,10,134.6,0,0,0,0,0,1,19,0,0,6,6,0,10.98125515,0,9,6,6,0,11.51899881,0,12.2,1.3,-4.06,0
1,16,1,9409,1,31,137.2,1,40,21,3,10,157.8,1,0,0,1,0,0,23,0,0,6,4,6,9.20498261,0,0,6,9,5,14.64408379,0,11.5,3.7,2.28,1
1,40,1,9470,1,1,138.7,1,35,38,8,11,114.4,0,0,0,1,0,0,21,0,0,6,6,0,8.48007453,0,0,10,0,3,11.16367146,0,12.1,1.3,1.8,1
2,4,1,9720,1,1,146.6,1,39,40,3,11,122.2,0,0,0,1,0,0,31,0,17,6,8,1,10.88805268,0,0,6,13,2,8.89199872,2,11.7,0.7,3.51,1
2,1,1,9063,1,42,119.6,1,38,3,4,8,122.0,1,0,0,1,1,0,19,0,3,6,9,5,10.50990057,0,3,5,14,3,13.51255627,0,9.4,0.7,1.19,1
1,1,1,9991,1,1,121.8,1,38,4,5,9,112.8,1,0,0,1,0,0,30,0,2,5,0,0,8.64811583,0,0,10,15,0,14.74917991,0,10.3,0.6,-4.06,1
1,41,1,9405,1,1,136.8,1,35,2,2,10,119.9,0,0,0,1,0,0,25,0,1,12,6,8,11.2884929,3,0,6,4,2,10.97707484,0,10.0,0.6,-0.18,1
